Date,Adj_Close,Close,High,Low,Open,Volume
2025-05-06,9.979999542236328,9.979999542236328,10.020000457763672,9.869999885559082,9.890000343322754,17486410
2025-05-07,9.989999771118164,9.989999771118164,10.050000190734863,9.970000267028809,10.029999732971191,18614730
2025-05-08,10.130000114440918,10.130000114440918,10.140000343322754,10.039999961853027,10.050000190734863,11701730
2025-05-09,10.25,10.25,10.25,10.130000114440918,10.180000305175781,13645290
2025-05-12,10.369999885559082,10.369999885559082,10.399999618530273,10.319999694824219,10.34000015258789,14917380
2025-05-13,10.449999809265137,10.449999809265137,10.670000076293945,10.4399995803833,10.670000076293945,36109850
2025-05-14,10.710000038146973,10.710000038146973,10.710000038146973,10.550000190734863,10.59000015258789,19109000
2025-05-15,10.710000038146973,10.710000038146973,10.729999542236328,10.649999618530273,10.720000267028809,16842210
2025-05-16,10.770000457763672,10.770000457763672,10.789999961853027,10.6899995803833,10.699999809265137,18457830
2025-05-19,10.5600004196167,10.5600004196167,10.739999771118164,10.550000190734863,10.729999542236328,20799790
2025-05-20,10.569999694824219,10.569999694824219,10.680000305175781,10.539999961853027,10.649999618530273,12463150
2025-05-21,10.720000267028809,10.720000267028809,10.720000267028809,10.600000381469727,10.609999656677246,6432782
2025-05-22,10.65999984741211,10.65999984741211,10.670000076293945,10.609999656677246,10.609999656677246,7003606
2025-05-23,10.65999984741211,10.65999984741211,10.720000267028809,10.630000114440918,10.699999809265137,8331073
2025-05-26,10.640000343322754,10.640000343322754,10.720000267028809,10.630000114440918,10.630000114440918,7990241
2025-05-27,10.569999694824219,10.569999694824219,10.670000076293945,10.550000190734863,10.670000076293945,9084781
2025-05-28,10.619999885559082,10.619999885559082,10.710000038146973,10.569999694824219,10.6899995803833,5805817
2025-05-29,10.720000267028809,10.720000267028809,10.760000228881836,10.670000076293945,10.739999771118164,12258550
2025-06-02,10.510000228881836,10.510000228881836,10.619999885559082,10.470000267028809,10.619999885559082,9975498
2025-06-03,10.65999984741211,10.65999984741211,10.699999809265137,10.579999923706055,10.579999923706055,4853160
2025-06-04,10.779999732971191,10.779999732971191,10.819999694824219,10.760000228881836,10.770000457763672,7345293
2025-06-05,10.770000457763672,10.770000457763672,10.829999923706055,10.760000228881836,10.8100004196167,5201433
2025-06-06,10.75,10.75,10.779999732971191,10.720000267028809,10.770000457763672,2048106
2025-06-09,10.84000015258789,10.84000015258789,10.850000381469727,10.789999961853027,10.819999694824219,4709418
2025-06-10,11.050000190734863,11.050000190734863,11.050000190734863,10.90999984741211,10.90999984741211,7482992
2025-06-11,11.140000343322754,11.140000343322754,11.140000343322754,11.079999923706055,11.130000114440918,6434941
2025-06-12,11.109999656677246,11.109999656677246,11.170000076293945,11.100000381469727,11.119999885559082,5089038
