Date,Adj_Close,Close,High,Low,Open,Volume,RSI,MA5,MA20,MACD,MACD_Signal,MACD_Hist,%K,%D
2017-03-30,9.970000267028809,9.970000267028809,10.0,9.949999809265137,9.970000267028809,2693000,,,,,,,,
2017-03-31,9.970000267028809,9.970000267028809,9.989999771118164,9.960000038146973,9.979999542236328,3227000,,,,,,,,
2017-04-05,9.869999885559082,9.869999885559082,9.979999542236328,9.869999885559082,9.979999542236328,1416000,,,,,,,,
2017-04-06,9.899999618530272,9.899999618530272,9.90999984741211,9.869999885559082,9.880000114440918,1963000,,,,,,,,
2017-04-07,9.920000076293944,9.920000076293944,10.010000228881836,9.920000076293944,9.93000030517578,1663000,,9.926000022888184,,,,,,
2017-04-10,9.920000076293944,9.920000076293944,9.9399995803833,9.90999984741211,9.920000076293944,388000,,9.915999984741209,,,,,,
2017-04-11,10.0,10.0,10.010000228881836,9.920000076293944,9.960000038146973,3244000,,9.921999931335447,,,,,,
2017-04-12,10.010000228881836,10.010000228881836,10.039999961853027,9.989999771118164,10.010000228881836,1912000,,9.95,,,,,,
2017-04-13,9.960000038146973,9.960000038146973,10.020000457763672,9.949999809265137,10.010000228881836,2401000,,9.96200008392334,,,,,,
2017-04-14,10.09000015258789,10.09000015258789,10.09000015258789,10.029999732971191,10.029999732971191,2955000,,9.99600009918213,,,,,,
2017-04-17,10.09000015258789,10.09000015258789,10.119999885559082,10.050000190734863,10.0600004196167,2229000,,10.030000114440918,,,,,,
2017-04-18,10.079999923706056,10.079999923706056,10.09000015258789,10.039999961853027,10.050000190734863,3196000,,10.046000099182129,,,,,,
2017-04-19,10.199999809265137,10.199999809265137,10.199999809265137,10.130000114440918,10.149999618530272,2577000,,10.08400001525879,,,,,,
2017-04-20,10.199999809265137,10.199999809265137,10.229999542236328,10.170000076293944,10.229999542236328,2889000,,10.131999969482422,,,,,,
2017-04-21,10.109999656677246,10.109999656677246,10.149999618530272,10.109999656677246,10.149999618530272,2209000,60.937430150948515,10.135999870300292,,,,,,
2017-04-24,10.109999656677246,10.109999656677246,10.119999885559082,10.039999961853027,10.0600004196167,1908000,60.937430150948515,10.139999771118164,,,,,,
2017-04-25,10.0,10.0,10.06999969482422,10.0,10.06999969482422,2194000,50.80942093848473,10.123999786376952,,,,,,
2017-04-26,9.960000038146973,9.960000038146973,9.970000267028809,9.9399995803833,9.949999809265137,3369000,47.704488685981104,10.07599983215332,,,,,39.46763950370036,56.98305504560423
2017-04-27,9.960000038146973,9.960000038146973,10.0,9.949999809265137,9.970000267028809,3738000,47.704488685981104,10.027999877929688,,,,,22.45377545010381,39.46763950370036
2017-04-28,9.960000038146973,9.960000038146973,9.970000267028809,9.93000030517578,9.960000038146973,3043000,47.7044886859811,9.997999954223634,10.01399998664856,,,,14.717794913997828,25.54640328926733
2017-05-02,9.869999885559082,9.869999885559082,9.890000343322754,9.859999656677246,9.890000343322754,2955000,40.71287568817254,9.95,10.008999967575074,,,,10.410358544913187,15.860642969671607
2017-05-03,9.850000381469728,9.850000381469728,9.869999885559082,9.850000381469728,9.859999656677246,3588000,39.33331947975498,9.920000076293947,10.002999973297118,,,,5.202000376287512,10.110051278399508
2017-05-04,9.859999656677246,9.859999656677246,9.890000343322754,9.850000381469728,9.880000114440918,4348000,40.42034461322247,9.9,10.002499961853028,,,,1.7780531408616822,5.79680402068746
2017-05-05,9.920000076293944,9.920000076293944,9.920000076293944,9.869999885559082,9.869999885559082,3471000,46.603020673816665,9.892000007629395,10.003499984741211,,,,7.0174690096986305,4.6658408422826065
2017-05-08,9.899999618530272,9.899999618530272,9.920000076293944,9.859999656677246,9.869999885559082,4543000,44.929316687235264,9.879999923706054,10.002499961853028,,,,11.403376683781934,6.732966278114081
2017-05-09,9.899999618530272,9.899999618530272,9.920000076293944,9.829999923706056,9.890000343322754,4459000,44.929316687235264,9.885999870300292,10.001499938964844,,,,16.359558807560486,11.593468167013683
2017-05-10,9.890000343322754,9.890000343322754,9.899999618530272,9.869999885559082,9.890000343322754,3762000,44.01279760727837,9.893999862670897,9.995999956130982,,,,15.219260875650122,14.327398788997513
2017-05-11,9.869999885559082,9.869999885559082,9.890000343322754,9.850000381469728,9.890000343322754,6867000,42.160243484635885,9.895999908447264,9.988999938964843,,,,15.000019868233347,15.526279850481316
2017-05-12,9.880000114440918,9.880000114440918,9.890000343322754,9.869999885559082,9.890000343322754,2793000,43.442101380625424,9.88799991607666,9.984999942779542,,,,14.91385551945048,15.044378754444649
2017-05-15,9.829999923706056,9.829999923706056,9.880000114440918,9.829999923706056,9.880000114440918,2872000,38.81071061124612,9.873999977111817,9.97199993133545,,,,9.91381578298286,13.275897056888894
2017-05-16,9.829999923706056,9.829999923706056,9.84000015258789,9.8100004196167,9.81999969482422,2438000,38.81071061124612,9.860000038146973,9.958999919891358,,,,9.2558417932529,11.361171031895411
2017-05-17,9.84000015258789,9.84000015258789,9.859999656677246,9.829999923706056,9.84000015258789,1404000,40.2873504750011,9.85,9.94699993133545,,,,8.771815348167506,9.313824308134421
