Date,Adj_Close,Close,High,Low,Open,Volume,RSI,MA5,MA20,MACD,MACD_Signal,MACD_Hist,%K,%D,Return,Cumulative
2025-03-19,9.90999984741211,9.90999984741211,10.020000457763672,9.90999984741211,10.0,161354260,,,,,,,,,,
2025-03-20,9.979999542236328,9.979999542236328,10.0,9.9399995803833,9.949999809265137,40813000,,,,,,,,,0.007063541463373291,1.0070635414633733
2025-03-21,9.949999809265137,9.949999809265137,10.0,9.949999809265137,10.0,18948253,,,,,,,,,-0.003005985405533318,1.0040363231552898
2025-03-24,9.90999984741211,9.90999984741211,10.0,9.90999984741211,9.989999771118164,17524296,,,,,,,,,-0.004020096745708579,1.0
2025-03-25,9.9399995803833,9.9399995803833,10.0,9.93000030517578,9.960000038146973,22625796,,9.937999725341797,,,,,,,0.0030272183080835013,1.0030272183080835
2025-03-26,9.970000267028809,9.970000267028809,10.0,9.949999809265137,9.979999542236328,14421681,,9.949999809265137,,,,,,,0.0030181778583486807,1.006054532849702
2025-03-27,9.880000114440918,9.880000114440918,9.93000030517578,9.859999656677246,9.93000030517578,19693044,,9.929999923706054,,,,,,,-0.009027096306659543,0.9969727816919163
2025-03-28,9.720000267028809,9.720000267028809,9.850000381469728,9.68000030517578,9.850000381469728,29364769,,9.884000015258788,,,,,,,-0.016194316352106997,0.9808274890707572
2025-03-31,9.380000114440918,9.380000114440918,9.529999732971191,9.380000114440918,9.520000457763672,31643758,,9.77800006866455,,,,,,,-0.034979438605696744,0.946518694134027
2025-04-01,9.59000015258789,9.59000015258789,9.609999656677246,9.449999809265137,9.449999809265137,15825329,,9.708000183105469,,,,,,,0.02238806349518785,0.9677094147576819
2025-04-02,9.600000381469728,9.600000381469728,9.640000343322754,9.5600004196167,9.609999656677246,9161590,,9.634000205993653,,,,,,,0.0010427767176979241,0.9687185196048883
2025-04-07,8.640000343322754,8.640000343322754,8.640000343322754,8.640000343322754,8.640000343322754,6164385,,9.38600025177002,,,,,,,-0.1000000000000002,0.8718466676443993
2025-04-08,8.25,8.25,8.399999618530273,8.010000228881836,8.010000228881836,54264200,,9.092000198364257,,,,,,,-0.04513892683165899,0.832492444705173
2025-04-09,7.71999979019165,7.71999979019165,8.210000038146973,7.630000114440918,8.199999809265137,41130302,,8.760000133514405,,,,,,,-0.06424244967373938,0.7790110907224327
2025-04-10,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,8.489999771118164,3864709,30.601096099863767,8.540000057220459,,,,,,,0.09974093288251229,0.8567103836369115
2025-04-11,8.699999809265137,8.699999809265137,8.720000267028809,8.130000114440918,8.1899995803833,25900300,34.63974951066157,8.359999942779542,,,,,,,0.024734987492150973,0.8779011042605664
2025-04-14,8.84000015258789,8.84000015258789,8.970000267028809,8.779999732971191,8.920000076293945,18451980,37.26104317060269,8.399999904632569,,,,,,,0.016091993838167618,0.8920282834208481
2025-04-15,8.970000267028809,8.970000267028809,9.0,8.869999885559082,8.880000114440918,10509982,39.680184766605706,8.54399995803833,,,,,50.914206193518105,41.159144743995334,0.014705895044906825,0.9051463577339235
2025-04-16,8.869999885559082,8.869999885559082,8.9399995803833,8.850000381469727,8.9399995803833,9978632,38.45194017879585,8.773999977111817,,,,,53.30520597555455,49.46085206981541,-0.011148314213244803,0.8950555017289317
2025-04-17,8.760000228881836,8.760000228881836,8.800000190734863,8.6899995803833,8.770000457763672,8569000,37.091861117166935,8.82800006866455,9.25350000858307,,,,52.66373240503742,52.29438152470336,-0.012401314328800872,0.8839556371102686
2025-04-18,8.800000190734863,8.800000190734863,8.84000015258789,8.760000228881836,8.800000190734863,3459982,37.951332238657436,8.848000144958496,9.198000025749206,,,,51.38460115285503,52.45117984448233,0.004566205571678639,0.8879919602655583
2025-04-21,8.6899995803833,8.6899995803833,8.789999961853027,8.680000305175781,8.789999961853027,7458000,36.475470886305885,8.818000030517577,9.133500027656556,,,,51.52314043896117,51.85715799895121,-0.01250006908720036,0.8768919994133603
2025-04-22,8.5600004196167,8.5600004196167,8.670000076293945,8.550000190734863,8.579999923706055,6464177,34.75530709508329,8.736000061035156,9.064000058174134,,,,50.5692174211629,51.158986337659705,-0.014959627968229139,0.8637740213338198
2025-04-23,8.869999885559082,8.869999885559082,8.869999885559082,8.729999542236328,8.729999542236328,6497899,41.803399529462546,8.736000061035156,9.012000060081482,,,,53.565492113288265,51.885949991137444,0.03621488910584225,0.8950555017289314
2025-04-24,8.75,8.75,8.859999656677246,8.739999771118164,8.859999656677246,5655000,40.00198956135792,8.73400001525879,8.952500081062317,,,,63.23733793342743,55.79068248929286,-0.013528735863283292,0.8829465322630622
2025-04-25,8.9399995803833,8.9399995803833,8.9399995803833,8.890000343322754,8.90999984741211,8090100,44.10876679862078,8.761999893188477,8.901000046730042,,,,79.68791804369346,65.49691603013638,0.021714237758091448,0.9021190431923047
2025-04-28,8.970000267028809,8.970000267028809,8.979999542236328,8.9399995803833,8.970000267028809,4929463,44.751817957668266,8.818000030517577,8.855500054359435,,,,91.72748951364228,78.21758183025439,0.0033557816614819824,0.9051463577339232
2025-04-29,9.0600004196167,9.0600004196167,9.0600004196167,8.930000305175781,8.949999809265137,7248663,46.7318234634333,8.918000030517579,8.82250006198883,,,,97.810215082581,89.74187421330556,0.010033461528279553,0.9142281088917088
2025-04-30,9.050000190734863,9.050000190734863,9.100000381469728,9.029999732971191,9.0600004196167,5967997,46.53227240051978,8.954000091552734,8.806000065803527,,,,97.55186028890137,95.69652162837487,-0.001103777971155906,0.9132190040445026
2025-05-02,9.100000381469728,9.100000381469728,9.109999656677246,9.039999961853027,9.100000381469728,6903239,47.73400257211808,9.02400016784668,8.78150007724762,,,,97.68658533967103,97.68288690371777,0.00552488283768815,0.9182644320469988
2025-05-05,8.949999809265137,8.949999809265137,9.09000015258789,8.869999885559082,9.09000015258789,11413041,44.502492512987196,9.026000213623046,8.74900004863739,,,,88.16277581586151,94.46707381481127,-0.016483578672154442,0.9031281480395109
2025-05-06,8.979999542236328,8.979999542236328,9.010000228881836,8.899999618530273,8.930000305175781,7583669,45.300071267863714,9.02800006866455,8.766000008583068,,,,82.14288552604846,89.3307488938603,0.0033519255430749517,0.9061553663475945
2025-05-07,8.989999771118164,8.989999771118164,9.050000190734863,8.970000267028809,9.020000457763672,6412674,45.58082741080829,9.013999938964844,8.802999997138977,,,,75.59522390364243,81.96696174851745,0.0011136112908247675,0.9071644711948007
2025-05-08,9.06999969482422,9.06999969482422,9.079999923706056,9.010000228881836,9.010000228881836,5154245,47.885277226393455,9.017999839782716,8.870499992370606,-0.13088520955730587,-0.23136770665725315,0.10048249709994728,82.73808104649969,80.15873015873018,0.00889876815826729,0.9152371175053804
2025-05-09,9.130000114440918,9.130000114440918,9.140000343322754,9.029999732971191,9.039999961853027,6539707,49.608809183096135,9.023999786376953,8.902500009536743,-0.10725717677126134,-0.2065456006800548,0.09928842390879344,89.91120593971925,82.74817029662044,0.00661526148131375,0.9212916503550823
2025-05-12,9.210000038146973,9.210000038146973,9.220000267028809,9.15999984741211,9.170000076293944,4727184,51.893275025304675,9.07599983215332,8.928000020980836,-0.08114112096779458,-0.18146470473760273,0.10032358376980816,96.55653931426325,89.73527543349405,0.008762313549100398,0.9293642966656617
2025-05-13,9.300000190734863,9.300000190734863,9.380000114440918,9.279999732971191,9.34000015258789,7441679,54.39795761801379,9.139999961853027,8.951000022888184,-0.0525756391949006,-0.1556868916290623,0.1031112524341617,94.83493511670251,93.76756012356167,0.009772003497841242,0.9384460478234473
2025-05-14,9.43000030517578,9.43000030517578,9.449999809265137,9.369999885559082,9.390000343322754,9126540,57.814561613758954,9.228000068664551,8.974000024795533,-0.01922574389954157,-0.12839466208315814,0.10916891818361657,94.46097584966107,95.28415009354227,0.013978506642443822,0.9515641221365225
2025-05-15,9.470000267028809,9.470000267028809,9.470000267028809,9.390000343322754,9.449999809265137,8285213,58.83649646011136,9.308000183105468,9.004000043869018,0.010313068390221503,-0.10065311598848221,0.11096618437870372,94.95849961797423,94.75147019477924,0.004241777365699084,0.9556004452918125
2025-05-16,9.539999961853027,9.539999961853027,9.5600004196167,9.449999809265137,9.470000267028809,6204636,60.633736516031135,9.390000152587891,9.043000030517579,0.03892250588652324,-0.07273799161348113,0.11166049750000437,98.09485125526025,95.83810890763182,0.007391731029610771,0.9626639867551859
2025-05-19,9.380000114440918,9.380000114440918,9.5,9.380000114440918,9.5,4622210,54.749599102475656,9.42400016784668,9.07200002670288,0.04813022543181589,-0.04856434820442172,0.09669457363623761,90.33813487247953,94.46382858190465,-0.016771472542126853,0.946518694134027
2025-05-20,9.420000076293944,9.420000076293944,9.489999771118164,9.40999984741211,9.460000038146973,3704040,55.90176333789082,9.448000144958495,9.108500051498414,0.05798663826689676,-0.027254150910158023,0.08524078917705478,83.5748384974526,90.66927487506412,0.004264388205224456,0.9505550172893166
2025-05-21,9.5600004196167,9.5600004196167,9.56999969482422,9.4399995803833,9.4399995803833,7195270,59.76336781077235,9.474000167846679,9.158500051498413,0.07621620120027828,-0.00656008048807076,0.08277628168834904,84.06488734667442,85.99262023886884,0.0148620320794981,0.9646821964495983
2025-05-22,9.539999961853027,9.539999961853027,9.5600004196167,9.489999771118164,9.489999771118164,5253165,58.968920208151424,9.488000106811523,9.19200005531311,0.08803458349228954,0.012358852308001302,0.07567573118428825,91.33198843080247,86.32390475830982,-0.0020920980006059464,0.9626639867551859
2025-05-23,9.5,9.5,9.56999969482422,9.479999542236328,9.5600004196167,4607105,57.32758175994596,9.480000114440918,9.22950005531311,0.09309987655339746,0.028507057157080535,0.06459281939631693,94.61271332059323,90.00319636602336,-0.004192868135531769,0.9586276635998962
2025-05-26,9.420000076293944,9.420000076293944,9.5,9.420000076293944,9.489999771118164,4304982,54.08517225540914,9.488000106811523,9.253500080108642,0.08962568345317479,0.04073078241629939,0.048894901036875396,86.75554932475414,90.90008369204993,-0.008421044600637528,0.9505550172893165
2025-05-27,9.3100004196167,9.3100004196167,9.420000076293944,9.3100004196167,9.420000076293944,3831500,49.90552784519367,9.466000175476074,9.270500087738037,0.07710746059466445,0.0480061180519724,0.029101342542692046,72.70794633392028,84.69206965975587,-0.011677245837191208,0.9394551526706536
2025-05-28,9.3100004196167,9.3100004196167,9.40999984741211,9.289999961853027,9.390000343322754,3192000,49.90552784519367,9.416000175476075,9.283000087738037,0.06642101863321415,0.051689098168220746,0.0147319204649934,60.141178709617456,73.20155812276396,0.0,0.9394551526706536
2025-05-29,9.31999969482422,9.31999969482422,9.420000076293944,9.31999969482422,9.40999984741211,3722000,50.31035863766431,9.372000122070313,9.296500062942505,0.05808917843913797,0.05296911422240419,0.005120064216733777,48.14928798108527,60.33280434154099,0.0010740359566958624,0.9404641612843251
2025-06-02,9.229999542236328,9.229999542236328,9.239999771118164,9.1899995803833,9.229999542236328,4215223,46.655691937349616,9.318000030517577,9.303000020980836,0.043719899124070594,0.051119271202737473,-0.00739937207866688,33.80088426764858,47.36378365278376,-0.009656669048806243,0.9313824101265392
2025-06-03,9.34000015258789,9.34000015258789,9.380000114440918,9.289999961853027,9.289999961853027,4528919,51.31109123309008,9.302000045776367,9.322500038146973,0.040738661750006955,0.04904314931219137,-0.008304487562184416,29.674831011431753,37.20833442005519,0.011917726522975514,0.9424823709787371
2025-06-04,9.449999809265137,9.449999809265137,9.489999771118164,9.40999984741211,9.420000076293944,5771429,55.493911430046,9.329999923706055,9.346000051498413,0.04671357759643158,0.048577234969039415,-0.0018636573726078381,39.47373924711598,34.31648484206543,0.011777264976464474,0.9535822355974002
2025-06-05,9.40999984741211,9.40999984741211,9.489999771118164,9.40999984741211,9.449999809265137,2808428,53.687706844485064,9.349999809265137,9.36700005531311,0.04767155085995611,0.04839609814722275,-0.00072454728726664,55.26323494596238,41.47060173483669,-0.004232800281520621,0.9495459124421104
2025-06-06,9.40999984741211,9.40999984741211,9.449999809265137,9.399999618530272,9.40999984741211,2653000,53.68770684448507,9.367999839782716,9.384000062942505,0.04787883417627903,0.04829264535303401,-0.00041381117675497875,61.403557204128596,52.046843799068974,0.0,0.9495459124421104
2025-06-09,9.470000267028809,9.470000267028809,9.5,9.460000038146973,9.479999542236328,4082151,56.16948119822045,9.41599998474121,9.4010000705719,0.05228196615505709,0.04909050951343862,0.003191456641618469,63.15798279538558,59.94159164849217,0.006376240232692565,0.9556004452918125
2025-06-10,9.56999969482422,9.56999969482422,9.600000381469728,9.5,9.5,9243532,60.01529144440888,9.461999893188477,9.419000053405762,0.06311306988102672,0.05189502158695624,0.011218048294070478,74.75397745352795,66.4385058176807,0.010559601370189409,0.9656912050632696
