Date,Adj_Close,Close,High,Low,Open,Volume,RSI,MA5,MA20,MACD,MACD_Signal,MACD_Hist,%K,%D
2025-05-22,10.100000381469728,10.100000381469728,10.100000381469728,10.0,10.010000228881836,250142180,,,,,,,,
2025-05-23,10.020000457763672,10.020000457763672,10.149999618530272,10.0,10.130000114440918,76854678,,,,,,,,
2025-05-26,10.050000190734863,10.050000190734863,10.130000114440918,10.0,10.0,24409824,,,,,,,,
2025-05-27,9.970000267028809,9.970000267028809,10.079999923706056,9.9399995803833,10.0600004196167,29317263,,,,,,,,
2025-05-28,9.989999771118164,9.989999771118164,10.119999885559082,9.93000030517578,10.100000381469728,26697000,,10.026000213623046,,,,,,
2025-05-29,10.0600004196167,10.0600004196167,10.100000381469728,10.029999732971191,10.079999923706056,28207075,,10.018000221252441,,,,,,
2025-06-02,9.899999618530272,9.899999618530272,9.989999771118164,9.84000015258789,9.970000267028809,26472000,,9.994000053405761,,,,,,
2025-06-03,9.979999542236328,9.979999542236328,10.0600004196167,9.949999809265137,9.979999542236328,14405099,,9.979999923706055,,,,,,
2025-06-04,10.149999618530272,10.149999618530272,10.170000076293944,10.100000381469728,10.109999656677246,28079998,,10.015999794006348,,,,,,
2025-06-05,10.15999984741211,10.15999984741211,10.220000267028809,10.140000343322754,10.1899995803833,14247137,,10.049999809265136,,,,,,
2025-06-06,10.100000381469728,10.100000381469728,10.149999618530272,10.06999969482422,10.140000343322754,8744304,,10.057999801635741,,,,,,
2025-06-09,10.140000343322754,10.140000343322754,10.15999984741211,10.100000381469728,10.149999618530272,9007542,,10.105999946594238,,,,,,
2025-06-10,10.380000114440918,10.380000114440918,10.380000114440918,10.1899995803833,10.1899995803833,23663509,,10.186000061035156,,,,,,
