Date,Adj_Close,Close,High,Low,Open,Volume,RSI,MA5,MA20,MACD,MACD_Signal,MACD_Hist,%K,%D,Return,Cumulative
2025-05-27,9.890000343322754,9.890000343322754,9.989999771118164,9.880000114440918,9.960000038146973,58189907,,,,,,,,,,
2025-05-28,9.9399995803833,9.9399995803833,10.010000228881836,9.93000030517578,9.989999771118164,32181740,,,,,,,,,0.0050555344110077005,1.0050555344110077
2025-05-29,10.0600004196167,10.0600004196167,10.06999969482422,9.989999771118164,10.039999961853027,64400020,,,,,,,,,0.012072519547206229,1.0171890869962124
2025-06-02,9.93000030517578,9.93000030517578,10.0,9.880000114440918,9.979999542236328,19924770,,,,,,,,,-0.012922476045569842,1.0040444853856887
2025-06-03,10.029999732971191,10.029999732971191,10.109999656677246,10.010000228881836,10.010000228881836,21577800,,9.970000076293946,,,,,,,0.010070435520861842,1.0141556506358422
2025-06-04,10.18000030517578,10.18000030517578,10.239999771118164,10.15999984741211,10.15999984741211,19512100,,10.02800006866455,,,,,,,0.01495519204367457,1.029322543153279
2025-06-05,10.199999809265137,10.199999809265137,10.25,10.18000030517578,10.220000267028809,10577830,,10.080000114440917,,,,,,,0.001964587769136772,1.0313447376320548
2025-06-06,10.140000343322754,10.140000343322754,10.199999809265137,10.119999885559082,10.18000030517578,7539253,,10.09600009918213,,,,,,,-0.005882300692582665,1.0252780577675902
2025-06-09,10.239999771118164,10.239999771118164,10.239999771118164,10.170000076293944,10.1899995803833,7837210,,10.157999992370605,,,,,,,0.009861876174517059,1.0353892230177435
2025-06-10,10.5,10.5,10.510000228881836,10.300000190734863,10.300000190734863,22119240,,10.252000045776366,,,,,,,0.02539064791926693,1.0616784262387904
2025-06-11,10.609999656677246,10.609999656677246,10.619999885559082,10.56999969482422,10.619999885559082,11479280,,10.33799991607666,,,,,,,0.0104761577787853,1.0728007369424004
2025-06-12,10.640000343322754,10.640000343322754,10.699999809265137,10.56999969482422,10.600000381469728,11158880,,10.426000022888184,,,,,,,0.002827586014729766,1.0758341733027705
