,etf_id,date,adj_close,close,high,low,open,volume
0,00686R.TW,2017-03-23,,,,,,
1,00686R.TW,2017-03-24,,,,,,
2,00686R.TW,2017-03-27,,,,,,
3,00686R.TW,2017-03-28,,,,,,
4,00686R.TW,2017-03-29,,,,,,
5,00686R.TW,2017-03-30,9.970000267028809,9.970000267028809,10.0,9.949999809265137,9.970000267028809,2693000.0
6,00686R.TW,2017-03-31,9.970000267028809,9.970000267028809,9.989999771118164,9.960000038146973,9.979999542236328,3227000.0
7,00686R.TW,2017-04-05,9.869999885559082,9.869999885559082,9.979999542236328,9.869999885559082,9.979999542236328,1416000.0
8,00686R.TW,2017-04-06,9.899999618530273,9.899999618530273,9.90999984741211,9.869999885559082,9.880000114440918,1963000.0
9,00686R.TW,2017-04-07,9.920000076293945,9.920000076293945,10.010000228881836,9.920000076293945,9.930000305175781,1663000.0
10,00686R.TW,2017-04-10,9.920000076293945,9.920000076293945,9.9399995803833,9.90999984741211,9.920000076293945,388000.0
11,00686R.TW,2017-04-11,10.0,10.0,10.010000228881836,9.920000076293945,9.960000038146973,3244000.0
12,00686R.TW,2017-04-12,10.010000228881836,10.010000228881836,10.039999961853027,9.989999771118164,10.010000228881836,1912000.0
13,00686R.TW,2017-04-13,9.960000038146973,9.960000038146973,10.020000457763672,9.949999809265137,10.010000228881836,2401000.0
14,00686R.TW,2017-04-14,10.09000015258789,10.09000015258789,10.09000015258789,10.029999732971191,10.029999732971191,2955000.0
15,00686R.TW,2017-04-17,10.09000015258789,10.09000015258789,10.119999885559082,10.050000190734863,10.0600004196167,2229000.0
16,00686R.TW,2017-04-18,10.079999923706055,10.079999923706055,10.09000015258789,10.039999961853027,10.050000190734863,3196000.0
17,00686R.TW,2017-04-19,10.199999809265137,10.199999809265137,10.199999809265137,10.130000114440918,10.149999618530273,2577000.0
18,00686R.TW,2017-04-20,10.199999809265137,10.199999809265137,10.229999542236328,10.170000076293945,10.229999542236328,2889000.0
19,00686R.TW,2017-04-21,10.109999656677246,10.109999656677246,10.149999618530273,10.109999656677246,10.149999618530273,2209000.0
20,00686R.TW,2017-04-24,10.109999656677246,10.109999656677246,10.119999885559082,10.039999961853027,10.0600004196167,1908000.0
21,00686R.TW,2017-04-25,10.0,10.0,10.069999694824219,10.0,10.069999694824219,2194000.0
22,00686R.TW,2017-04-26,9.960000038146973,9.960000038146973,9.970000267028809,9.9399995803833,9.949999809265137,3369000.0
23,00686R.TW,2017-04-27,9.960000038146973,9.960000038146973,10.0,9.949999809265137,9.970000267028809,3738000.0
24,00686R.TW,2017-04-28,9.960000038146973,9.960000038146973,9.970000267028809,9.930000305175781,9.960000038146973,3043000.0
25,00686R.TW,2017-05-02,9.869999885559082,9.869999885559082,9.890000343322754,9.859999656677246,9.890000343322754,2955000.0
26,00686R.TW,2017-05-03,9.850000381469727,9.850000381469727,9.869999885559082,9.850000381469727,9.859999656677246,3588000.0
27,00686R.TW,2017-05-04,9.859999656677246,9.859999656677246,9.890000343322754,9.850000381469727,9.880000114440918,4348000.0
28,00686R.TW,2017-05-05,9.920000076293945,9.920000076293945,9.920000076293945,9.869999885559082,9.869999885559082,3471000.0
