Ex-Dividend Date,Dividend Per Unit
2017-11-28 00:00:00+08:00,0.81
2018-11-28 00:00:00+08:00,0.66
2019-11-28 00:00:00+08:00,1.12
2020-11-27 00:00:00+08:00,0.84
2022-11-28 00:00:00+08:00,2.4
2023-05-22 00:00:00+08:00,1.5
2023-11-21 00:00:00+08:00,1.0
2024-03-04 00:00:00+08:00,0.75
2024-05-16 00:00:00+08:00,0.9
2024-08-16 00:00:00+08:00,1.0
2024-11-19 00:00:00+08:00,0.8
2025-02-18 00:00:00+08:00,0.7
2025-05-19 00:00:00+08:00,0.31
