Ex-Dividend Date,Dividend Per Unit
2013-10-25 00:00:00+08:00,0.9
2014-10-24 00:00:00+08:00,0.72
2015-10-27 00:00:00+08:00,1.55
2016-10-27 00:00:00+08:00,1.58
2017-10-31 00:00:00+08:00,1.7
2018-10-30 00:00:00+08:00,1.94
2019-10-29 00:00:00+08:00,1.52
2020-10-23 00:00:00+08:00,0.76
2021-10-19 00:00:00+08:00,5.3
2022-10-19 00:00:00+08:00,2.677
2023-10-19 00:00:00+08:00,3.959
2024-10-24 00:00:00+08:00,0.7
