Ex-Dividend Date,Dividend Per Unit
2023-03-16 00:00:00+08:00,0.22
2023-06-16 00:00:00+08:00,0.32
2023-09-18 00:00:00+08:00,0.7
2023-12-18 00:00:00+08:00,0.45
2024-03-18 00:00:00+08:00,0.72
2024-06-19 00:00:00+08:00,0.72
2024-09-19 00:00:00+08:00,0.82
2024-12-17 00:00:00+08:00,0.75
2025-03-19 00:00:00+08:00,0.5
