Ex-Dividend Date,Dividend Per Unit
2024-07-11 00:00:00+08:00,0.05
2024-08-08 00:00:00+08:00,0.05
2024-09-05 00:00:00+08:00,0.05
2024-10-09 00:00:00+08:00,0.05
2024-11-07 00:00:00+08:00,0.04
2024-12-11 00:00:00+08:00,0.04
2025-01-02 00:00:00+08:00,0.03
2025-02-06 00:00:00+08:00,0.03
2025-03-11 00:00:00+08:00,0.03
2025-04-10 00:00:00+08:00,0.03
2025-05-08 00:00:00+08:00,0.03
2025-06-10 00:00:00+08:00,0.03
