Ex-Dividend Date,Dividend Per Unit
2021-11-16 00:00:00+08:00,0.06
2022-02-22 00:00:00+08:00,0.35
2022-08-16 00:00:00+08:00,0.19
2022-11-16 00:00:00+08:00,0.1
2023-02-16 00:00:00+08:00,0.1
2023-05-17 00:00:00+08:00,0.1
2023-08-16 00:00:00+08:00,0.26
2023-11-16 00:00:00+08:00,0.09
2024-02-27 00:00:00+08:00,0.1
2024-05-17 00:00:00+08:00,0.1
2024-08-16 00:00:00+08:00,0.7
2024-11-18 00:00:00+08:00,0.6
2025-02-18 00:00:00+08:00,0.55
2025-05-19 00:00:00+08:00,0.4
