Ex-Dividend Date,Dividend Per Unit
2024-05-16 00:00:00+08:00,0.52
2024-08-16 00:00:00+08:00,0.65
2024-11-19 00:00:00+08:00,0.52
2025-02-18 00:00:00+08:00,0.1
2025-05-19 00:00:00+08:00,0.1
