Ex-Dividend Date,Dividend Per Unit
2024-07-16 00:00:00+08:00,0.058
2024-08-16 00:00:00+08:00,0.058
2024-09-18 00:00:00+08:00,0.058
2024-10-17 00:00:00+08:00,0.058
2024-11-18 00:00:00+08:00,0.058
2024-12-17 00:00:00+08:00,0.058
2025-01-17 00:00:00+08:00,0.058
2025-02-18 00:00:00+08:00,0.058
2025-03-18 00:00:00+08:00,0.058
2025-04-18 00:00:00+08:00,0.058
2025-05-19 00:00:00+08:00,0.058
