Ex-Dividend Date,Dividend Per Unit
2018-10-30 00:00:00+08:00,0.979
2019-10-22 00:00:00+08:00,0.746
2020-10-21 00:00:00+08:00,0.843
2021-10-19 00:00:00+08:00,1.127
2022-10-19 00:00:00+08:00,1.077
2023-10-19 00:00:00+08:00,1.136
2024-10-17 00:00:00+08:00,1.3
2024-12-17 00:00:00+08:00,0.086
2025-01-17 00:00:00+08:00,0.086
2025-02-19 00:00:00+08:00,0.1
2025-03-18 00:00:00+08:00,0.1
2025-04-23 00:00:00+08:00,0.1
2025-05-19 00:00:00+08:00,0.11
