Ex-Dividend Date,Dividend Per Unit
2023-08-16 00:00:00+08:00,0.561
2024-02-27 00:00:00+08:00,0.23
2024-08-21 00:00:00+08:00,0.923
2025-02-18 00:00:00+08:00,0.77
