Date,Adj_Close,Close,High,Low,Open,Volume
2025-05-22,10.100000381469727,10.100000381469727,10.100000381469727,10.0,10.010000228881836,250142180
2025-05-23,10.020000457763672,10.020000457763672,10.149999618530273,10.0,10.130000114440918,76854678
2025-05-26,10.050000190734863,10.050000190734863,10.130000114440918,10.0,10.0,24409824
2025-05-27,9.970000267028809,9.970000267028809,10.079999923706055,9.9399995803833,10.0600004196167,29317263
2025-05-28,9.989999771118164,9.989999771118164,10.119999885559082,9.930000305175781,10.100000381469727,26697000
2025-05-29,10.0600004196167,10.0600004196167,10.100000381469727,10.029999732971191,10.079999923706055,28207075
2025-06-02,9.899999618530273,9.899999618530273,9.989999771118164,9.84000015258789,9.970000267028809,26472000
2025-06-03,9.979999542236328,9.979999542236328,10.0600004196167,9.949999809265137,9.979999542236328,14405099
2025-06-04,10.149999618530273,10.149999618530273,10.170000076293945,10.100000381469727,10.109999656677246,28079998
2025-06-05,10.15999984741211,10.15999984741211,10.220000267028809,10.140000343322754,10.1899995803833,14247137
2025-06-06,10.100000381469727,10.100000381469727,10.149999618530273,10.069999694824219,10.140000343322754,8744304
2025-06-09,10.140000343322754,10.140000343322754,10.15999984741211,10.100000381469727,10.149999618530273,9007542
2025-06-10,10.380000114440918,10.380000114440918,10.380000114440918,10.1899995803833,10.1899995803833,23663509
