Date,Adj_Close,Close,High,Low,Open,Volume,RSI_14,MA5,MA20,MACD_line,MACD_signal,MACD_hist,%K,%D
2025-03-31,,,,,,,,,,,,,,
2025-04-01,,,,,,,,,,,,,,
2025-04-02,,,,,,,,,,,,,,
2025-04-07,,,,,,,,,,,,,,
2025-04-08,,,,,,,,,,,,,,
2025-04-09,,,,,,,,,,,,,,
2025-04-10,,,,,,,,,,,,,,
2025-04-11,,,,,,,,,,,,,,
2025-04-14,,,,,,,,,,,,,,
2025-04-15,,,,,,,,,,,,,,
2025-04-16,10.010000228881836,10.010000228881836,10.039999961853027,9.970000267028809,10.010000228881836,34898000.0,,,,,,,,
2025-04-17,9.890000343322754,9.890000343322754,10.0,9.850000381469728,10.0,7432990.0,,,,,,,,
2025-04-18,9.9399995803833,9.9399995803833,9.989999771118164,9.90999984741211,9.989999771118164,2615377.0,,,,,,,,
2025-04-21,9.81999969482422,9.81999969482422,9.93000030517578,9.8100004196167,9.93000030517578,3187597.0,,,,,,,,
2025-04-22,9.65999984741211,9.65999984741211,9.789999961853027,9.649999618530272,9.760000228881836,3392217.0,,9.863999938964843,,,,,,
2025-04-23,10.010000228881836,10.010000228881836,10.029999732971191,9.850000381469728,9.850000381469728,11205099.0,,9.863999938964843,,,,,,
2025-04-24,9.93000030517578,9.93000030517578,10.0600004196167,9.920000076293944,10.039999961853027,8051500.0,,9.871999931335449,,,,,,
2025-04-25,10.15999984741211,10.15999984741211,10.1899995803833,10.100000381469728,10.100000381469728,29222940.0,,9.91599998474121,,,,,,
2025-04-28,10.220000267028809,10.220000267028809,10.25,10.15999984741211,10.15999984741211,8183999.0,,9.99600009918213,,,,,,
2025-04-29,10.289999961853027,10.289999961853027,10.300000190734863,10.1899995803833,10.199999809265137,7845500.0,,10.122000122070313,,,,,,
2025-04-30,10.3100004196167,10.3100004196167,10.350000381469728,10.260000228881836,10.279999732971191,9430269.0,,10.182000160217285,,,,,,
2025-05-02,10.550000190734863,10.550000190734863,10.550000190734863,10.420000076293944,10.420000076293944,7014496.0,,10.306000137329102,,,,,,
2025-05-05,10.420000076293944,10.420000076293944,10.56999969482422,10.329999923706056,10.56999969482422,10268525.0,,10.358000183105469,,,,,,
2025-05-06,10.399999618530272,10.399999618530272,10.470000267028809,10.329999923706056,10.359999656677246,7446523.0,,10.394000053405762,,,,,,
2025-05-07,10.4399995803833,10.4399995803833,10.520000457763672,10.390000343322754,10.460000038146973,5395310.0,65.71461566206868,10.423999977111816,,,,,,
2025-05-08,10.510000228881836,10.510000228881836,10.539999961853027,10.460000038146973,10.470000267028809,2923999.0,68.07211966044831,10.463999938964843,,0.1363253162268272,,,86.9565352600315,
2025-05-09,10.619999885559082,10.619999885559082,10.640000343322754,10.489999771118164,10.520000457763672,4487868.0,71.40010774279874,10.477999877929687,,0.15204733612732824,,,92.44254221006804,
2025-05-12,10.739999771118164,10.739999771118164,10.770000457763672,10.6899995803833,10.6899995803833,2049000.0,74.52029242362849,10.541999816894531,,0.17220506525491608,,,96.25981398372141,91.88629715127365
2025-05-13,10.899999618530272,10.899999618530272,11.050000190734863,10.890000343322754,10.9399995803833,4454214.0,77.97117825837235,10.64199981689453,,0.19879922758142854,,,94.26702427349386,94.32312682242777
2025-05-14,11.100000381469728,11.100000381469728,11.100000381469728,11.010000228881836,11.039999961853027,5511368.0,81.36812991949107,10.773999977111817,10.296000003814697,0.23332406829872276,,,94.94043986679605,95.15575937467044
2025-05-15,11.100000381469728,11.100000381469728,11.119999885559082,11.0600004196167,11.109999656677246,2586000.0,81.36812991949107,10.892000007629395,10.350500011444092,0.2577144811877865,,,95.17973789371183,94.79573401133392
2025-05-16,11.140000343322754,11.140000343322754,11.140000343322754,11.06999969482422,11.100000381469728,3643030.0,82.01154216517699,10.99600009918213,10.413000011444092,0.2770777420186281,,,99.34642111722694,96.48886629257828
2025-05-19,10.979999542236328,10.979999542236328,11.09000015258789,10.970000267028809,11.06999969482422,2348200.0,71.39149139323769,11.044000053405762,10.465000009536743,0.2763272101952303,,,93.73236242982976,96.0861738135895
2025-05-20,11.020000457763672,11.020000457763672,11.09000015258789,10.989999771118164,11.020000457763672,3389755.0,72.3553110512658,11.068000221252444,10.525000047683715,0.2757811148748601,0.21995572908508088,0.05582538578977925,89.84049169315132,94.30642508006935
2025-05-21,11.170000076293944,11.170000076293944,11.170000076293944,11.050000190734863,11.050000190734863,2665100.0,75.66600397842467,11.082000160217286,10.600500059127807,0.2841762392231395,0.23279983111269262,0.051376408110446886,89.84049169315132,91.1377819387108
2025-05-22,11.06999969482422,11.06999969482422,11.079999923706056,11.020000457763672,11.06999969482422,1050508.0,69.67524454319503,11.076000022888184,10.653500032424926,0.2795379017807811,0.24214744524631032,0.03739045653447076,91.48628199545199,90.38908846058489
2025-05-23,11.039999961853027,11.039999961853027,11.100000381469728,11.010000228881836,11.100000381469728,861218.0,67.93748000365524,11.055999946594238,10.70900001525879,0.2703251185130746,0.2477829798996632,0.022542138613411422,90.8729978519627,90.73325718018867
2025-05-26,10.989999771118164,10.989999771118164,11.039999961853027,10.989999771118164,11.039999961853027,2477500.0,65.02648369500415,11.057999992370606,10.750500011444093,0.25603787858929117,0.2494339596375888,0.00660391895170237,83.18067448452945,88.51331811064806
2025-05-27,10.899999618530272,10.899999618530272,10.989999771118164,10.890000343322754,10.989999771118164,1495145.0,60.03963138471944,11.033999824523926,10.784499979019165,0.23474686216234275,0.2464965401425396,-0.011749677980196854,74.4728657214075,82.84217935263321
2025-05-28,10.9399995803833,10.9399995803833,11.039999961853027,10.890000343322754,11.039999961853027,680000.0,61.454483726454924,10.987999725341798,10.81699995994568,0.21858156861768485,0.2409135458375687,-0.022331977219883836,68.35707043095381,75.33687021229692
2025-05-29,10.949999809265137,10.949999809265137,11.020000457763672,10.93000030517578,11.020000457763672,1227731.0,61.81845754710844,10.96399974822998,10.8489999294281,0.20422323360184258,0.2335754833904235,-0.02935224978858092,60.77161326113791,67.86718313783307
2025-06-02,10.75,10.75,10.800000190734863,10.710000038146973,10.789999961853027,1273026.0,51.37083987119756,10.905999755859375,10.858999919891357,0.1746920947893411,0.22179880567020704,-0.04710671088086593,43.01290479601601,57.38052949603591
2025-06-03,10.829999923706056,10.829999923706056,10.93000030517578,10.800000190734863,10.859999656677246,1044739.0,54.67089309296473,10.873999786376952,10.879499912261963,0.15594612986391354,0.20862827050894836,-0.05268214064503482,29.649743676056158,44.478087244403355
2025-06-04,11.039999961853027,11.039999961853027,11.06999969482422,10.93000030517578,10.93000030517578,2125735.0,61.96711352509409,10.901999855041504,10.9114999294281,0.1562340962290616,0.19814943565297102,-0.04191533942390943,35.507226846621116,36.056625106231095
2025-06-05,11.029999732971191,11.029999732971191,11.09000015258789,11.020000457763672,11.050000190734863,1089735.0,61.459787562031075,10.919999885559083,10.940999937057494,0.1538815263054385,0.18929585378346453,-0.03541432747802603,55.79706088657186,40.31801046974971
2025-06-06,11.050000190734863,11.050000190734863,11.0600004196167,11.020000457763672,11.029999732971191,764386.0,62.12761333466052,10.939999961853028,10.967999935150146,0.15188018722613528,0.1818127204719987,-0.029932533245863424,71.73910789994741,54.34779854438013
2025-06-09,11.119999885559082,11.119999885559082,11.140000343322754,11.079999923706056,11.119999885559082,1997730.0,64.4494732068946,11.013999938964844,10.992999935150147,0.15416537941805863,0.1762832522612107,-0.02211787284315206,77.53620333993334,68.3574573754842
2025-06-10,11.34000015258789,11.34000015258789,11.369999885559082,11.199999809265137,11.199999809265137,3194179.0,70.55865119761208,11.115999984741212,11.022999954223632,0.17174878059159937,0.17537635792728845,-0.0036275773356890806,86.16601653418435,78.48044259135503
2025-06-11,11.420000076293944,11.420000076293944,11.43000030517578,11.350000381469728,11.380000114440918,3096000.0,72.41500477487773,11.192000007629394,11.048999977111816,0.18994945883697767,0.1782909781092263,0.011658480727751358,94.39868630652336,86.033635393547
2025-06-12,11.380000114440918,11.380000114440918,11.420000076293944,11.359999656677246,11.369999885559082,1752286.0,70.03714564393051,11.26200008392334,11.062999963760376,0.1988537031396742,0.1824035231153159,0.016450180024358302,95.70706544659521,92.09058942910097
2025-06-13,11.289999961853027,11.289999961853027,11.359999656677246,11.25,11.279999732971191,1574999.0,64.87529695610425,11.310000038146972,11.07249994277954,0.1963843245021284,0.1851996833926784,0.01118464110945,90.7407088534942,93.61548686887092
2025-06-16,11.3100004196167,11.3100004196167,11.31999969482422,11.260000228881836,11.289999961853027,835050.0,65.48410081525907,11.348000144958496,11.080999946594238,0.1938071062515565,0.18692116796445402,0.006885938287102489,85.64813404417386,90.69863611475442
2025-06-17,11.350000381469728,11.350000381469728,11.40999984741211,11.34000015258789,11.390000343322754,1584450.0,66.72624186847781,11.350000190734864,11.099499988555909,0.19277017031985189,0.18809096843553358,0.004679201884318307,84.25925803282699,86.88270031016502
2025-06-18,11.380000114440918,11.380000114440918,11.40999984741211,11.329999923706056,11.329999923706056,2384010.0,67.66607898451042,11.342000198364257,11.11749997138977,0.19215408616228657,0.1889035919808842,0.0032504941814023858,88.4259302184402,86.11110743181369
2025-06-19,11.31999969482422,11.31999969482422,11.380000114440918,11.300000190734863,11.380000114440918,1096786.0,63.7855189046211,11.330000114440917,11.124999952316283,0.18469525072853443,0.18806192373041425,-0.0033666730018798163,88.88885945450771,87.1913492352583
2025-06-20,11.279999732971191,11.279999732971191,11.31999969482422,11.210000038146973,11.300000190734863,1100262.0,61.26312716936377,11.32800006866455,11.135499954223633,0.17355576446334808,0.18516069187700104,-0.01160492741365296,84.65602148228777,87.32360371841189
2025-06-23,11.199999809265137,11.199999809265137,11.199999809265137,11.100000381469728,11.170000076293944,1273210.0,56.45467773375238,11.305999946594238,11.143499946594238,0.15646864296890683,0.17942228209538222,-0.022953639126475384,71.63747787487134,81.72745293722227
2025-06-24,11.43000030517578,11.43000030517578,11.4399995803833,11.369999885559082,11.380000114440918,1571786.0,64.96793113862843,11.32199993133545,11.16549997329712,0.1596457965377116,0.1754669849838481,-0.015821188446136503,75.93650190750522,77.41000042155476
2025-06-25,11.539999961853027,11.539999961853027,11.59000015258789,11.489999771118164,11.5,1192262.0,68.17272935069029,11.353999900817872,11.197499990463257,0.1690905954899442,0.17419170708506734,-0.005101111595123137,80.94904934993322,76.17434304410325
2025-06-26,11.579999923706056,11.579999923706056,11.600000381469728,11.539999961853027,11.550000190734863,3595769.0,69.27351000051654,11.405999946594239,11.229500007629394,0.17775428854347375,0.17490422337674863,0.0028500651667251187,95.00033624673318,83.96196250139053
2025-06-27,11.59000015258789,11.59000015258789,11.600000381469728,11.5600004196167,11.579999923706056,2129858.0,69.55699103654177,11.468000030517578,11.261500024795533,0.18331413140455055,0.176586204982309,0.0067279264222415425,95.12724924953602,90.35887828206747
2025-06-30,11.609999656677246,11.609999656677246,11.68000030517578,11.59000015258789,11.68000030517578,2386430.0,70.15011797417638,11.55,11.304500007629395,0.18717648575121615,0.17870426113609045,0.0084722246151257,94.02821227232941,94.71859925619954
2025-07-01,11.670000076293944,11.670000076293944,11.760000228881836,11.640000343322754,11.670000076293944,4367316.0,71.91782603549586,11.597999954223633,11.346500015258789,0.19285583974436626,0.1815345768577456,0.011321262886620664,90.76482846677571,93.30676332954704
2025-07-02,11.68000030517578,11.68000030517578,11.68000030517578,11.640000343322754,11.670000076293944,4036572.0,72.21318289512365,11.626000022888183,11.378500032424927,0.19590542777237374,0.18440874704067123,0.011496680731702513,87.3911092709414,90.72805000334886
2025-07-03,11.829999923706056,11.829999923706056,11.84000015258789,11.779999732971191,11.800000190734863,2965255.0,76.24845717637035,11.676000022888184,11.41850004196167,0.20802794718964002,0.18913258707046499,0.01889536011917503,90.96367467614282,89.70653747128664
2025-07-04,11.729999542236328,11.729999542236328,11.869999885559082,11.729999542236328,11.850000381469728,2464844.0,69.04917889843996,11.703999900817871,11.452500009536744,0.20717772032307913,0.19274161372098783,0.014436106602091298,89.44851315259285,89.26776569989234
