etf_id,date,dividend_per_unit,currency
00929.TW,2023-07-19,0.11,TWD
00929.TW,2023-08-17,0.11,TWD
00929.TW,2023-09-19,0.11,TWD
00929.TW,2023-10-24,0.11,TWD
00929.TW,2023-11-21,0.11,TWD
00929.TW,2023-12-19,0.11,TWD
00929.TW,2024-01-18,0.13,TWD
00929.TW,2024-02-29,0.13,TWD
00929.TW,2024-03-19,0.13,TWD
00929.TW,2024-04-23,0.2,TWD
00929.TW,2024-05-21,0.2,TWD
00929.TW,2024-06-20,0.2,TWD
00929.TW,2024-07-17,0.18,TWD
00929.TW,2024-08-20,0.18,TWD
00929.TW,2024-09-19,0.16,TWD
00929.TW,2024-10-22,0.14,TWD
00929.TW,2024-11-19,0.11,TWD
00929.TW,2024-12-18,0.05,TWD
00929.TW,2025-01-16,0.05,TWD
00929.TW,2025-02-19,0.05,TWD
00929.TW,2025-03-19,0.05,TWD
00929.TW,2025-04-22,0.05,TWD
00929.TW,2025-05-20,0.07,TWD
00929.TW,2025-06-18,0.07,TWD
