etf_id,date,dividend_per_unit,currency
006203.TW,2013-11-25,0.85,TWD
006203.TW,2014-11-25,0.75,TWD
006203.TW,2015-11-24,1.0,TWD
006203.TW,2016-07-28,0.3,TWD
006203.TW,2017-02-08,0.7,TWD
006203.TW,2017-07-31,0.3,TWD
006203.TW,2018-01-29,0.8,TWD
006203.TW,2018-07-23,0.35,TWD
006203.TW,2019-01-22,0.85,TWD
006203.TW,2019-07-19,0.4,TWD
006203.TW,2020-01-31,1.4,TWD
006203.TW,2020-07-21,0.28,TWD
006203.TW,2021-01-22,1.15,TWD
006203.TW,2021-07-21,0.19,TWD
006203.TW,2022-01-21,1.4,TWD
006203.TW,2023-01-30,1.23,TWD
006203.TW,2023-07-18,0.9,TWD
006203.TW,2024-01-17,1.8,TWD
006203.TW,2024-07-16,0.9,TWD
006203.TW,2025-01-17,1.9,TWD
