etf_id,date,dividend_per_unit,currency
006208.TW,2013-11-06,0.629,TWD
006208.TW,2014-10-29,1.212,TWD
006208.TW,2015-10-29,0.845,TWD
006208.TW,2016-08-02,0.043,TWD
006208.TW,2017-07-27,1.0,TWD
006208.TW,2017-11-30,1.65,TWD
006208.TW,2018-07-26,0.65,TWD
006208.TW,2018-11-29,2.0,TWD
006208.TW,2019-07-18,0.661,TWD
006208.TW,2019-11-20,1.138,TWD
006208.TW,2020-07-21,0.481,TWD
006208.TW,2020-11-17,1.139,TWD
006208.TW,2021-07-16,0.314,TWD
006208.TW,2021-11-16,1.641,TWD
006208.TW,2022-07-18,1.248,TWD
006208.TW,2022-11-16,1.03,TWD
006208.TW,2023-07-18,1.352,TWD
006208.TW,2023-11-16,0.861,TWD
006208.TW,2024-07-16,0.783,TWD
006208.TW,2024-11-18,0.9,TWD
