etf_id,date,dividend_per_unit,currency
00900.TW,2022-08-16,1.2,TWD
00900.TW,2022-11-16,0.15,TWD
00900.TW,2023-02-16,0.12,TWD
00900.TW,2023-05-17,0.017,TWD
00900.TW,2023-08-16,0.61,TWD
00900.TW,2023-11-16,0.224,TWD
00900.TW,2024-02-27,0.12,TWD
00900.TW,2024-05-17,0.1,TWD
00900.TW,2024-08-16,0.792,TWD
00900.TW,2024-11-18,0.1,TWD
00900.TW,2024-12-17,0.1,TWD
00900.TW,2025-01-17,0.1,TWD
00900.TW,2025-02-19,0.1,TWD
00900.TW,2025-03-18,0.1,TWD
00900.TW,2025-04-23,0.1,TWD
00900.TW,2025-05-19,0.1,TWD
00900.TW,2025-06-17,0.1,TWD
