etf_id,date,dividend_per_unit,currency
0050.TW,2013-10-24,1.35,TWD
0050.TW,2014-10-24,1.55,TWD
0050.TW,2015-10-26,2.0,TWD
0050.TW,2016-07-28,0.85,TWD
0050.TW,2017-02-08,0.425,TWD
0050.TW,2017-07-31,0.175,TWD
0050.TW,2018-01-29,0.55,TWD
0050.TW,2018-07-23,0.175,TWD
0050.TW,2019-01-22,0.575,TWD
0050.TW,2019-07-19,0.7,TWD
0050.TW,2020-01-31,0.725,TWD
0050.TW,2020-07-21,0.175,TWD
0050.TW,2021-01-22,3.05,TWD
0050.TW,2021-07-21,0.0875,TWD
0050.TW,2022-01-21,0.8,TWD
0050.TW,2022-08-02,0.0575,TWD
0050.TW,2023-01-30,2.6,TWD
0050.TW,2023-07-18,1.9,TWD
0050.TW,2024-01-17,3.0,TWD
0050.TW,2024-07-16,0.25,TWD
0050.TW,2025-01-17,0.675,TWD
