etf_id,date,dividend_per_unit,currency
00907.TW,2022-10-19,0.141,TWD
00907.TW,2022-12-16,0.141,TWD
00907.TW,2023-02-16,0.141,TWD
00907.TW,2023-04-21,0.141,TWD
00907.TW,2023-06-16,0.074,TWD
00907.TW,2023-08-16,0.308,TWD
00907.TW,2023-10-19,0.141,TWD
00907.TW,2023-12-18,0.141,TWD
00907.TW,2024-02-26,0.141,TWD
00907.TW,2024-04-22,0.141,TWD
00907.TW,2024-06-25,0.33,TWD
00907.TW,2024-08-23,0.33,TWD
00907.TW,2024-10-24,0.28,TWD
00907.TW,2024-12-24,0.22,TWD
00907.TW,2025-02-24,0.13,TWD
00907.TW,2025-04-23,0.095,TWD
00907.TW,2025-06-24,0.011,TWD
